i R \phi
44209 0.36751211974536097 1.4580484478800324
44210 0.3674526968430527 1.4562555594842799
44211 0.36632670439668846 1.4585091115137079
44212 0.3660014975723885 1.459970830534455
44213 0.36292517227778603 1.4606059178536592
44214 0.36182571192051094 1.4600671711991433
44215 0.3608622742290377 1.4581284550275337
44216 0.36026042270500463 1.4578612637360122
44217 0.36001982843320524 1.457392512499291
44218 0.3604575955819844 1.4572670271786723
44219 0.3599265135058321 1.4604680465920934
44220 0.3591965423884821 1.4631120875017458
44221 0.35915379145337833 1.4666943292022048
44222 0.357150175221206 1.465881079305402
44223 0.3576062093329535 1.466051096766991
44224 0.357315698652836 1.4717654778805749
44225 0.35719536573859517 1.4672511081783677
44226 0.35625174007818106 1.4652675291342052
44227 0.35767588257600047 1.4694949866579756
44228 0.35897064271887286 1.4664946310679898
44229 0.3576057450862062 1.4680211748594467
44230 0.35930768662773216 1.4646131743788324
44231 0.3588475797296993 1.467434903965046
44232 0.35863761422131735 1.466482249302801
44233 0.35785647373235147 1.4649591009970409
44234 0.3585544589173359 1.4617301973185055
44235 0.3576439345152237 1.4606190342017789
44236 0.3577514544013723 1.4580708302841476
44237 0.35890230178563054 1.460279555246651
44238 0.35938302783580905 1.4605438960078787
44239 0.36165689864958084 1.461006984583541
44240 0.36217800976620285 1.462197154093245
44241 0.36216230138810557 1.4621836773989594
44242 0.3612937463643292 1.4585393995177987
44243 0.3622560899426217 1.4562857545951853
44244 0.3626397213676355 1.4592421934477566
44245 0.362878534926328 1.4566438034127775
44246 0.36177252823408096 1.4604383560563545
44247 0.3602991454683605 1.4577147873768581
44248 0.3611879186436688 1.4592101559373316
44249 0.3620810258397828 1.4599410101607655
44250 0.36241302472358033 1.4639287824841745
44251 0.3619398654347578 1.4688447741708104
44252 0.36331177157776917 1.472318842784488
44253 0.36286515050993523 1.4679157060026338
44254 0.3619453467965306 1.466452931675731
44255 0.36289672307904747 1.4673079836782525
44256 0.36217229204738766 1.4734898622810657
44257 0.3626002307827846 1.4674524937426543
44258 0.3615582020354673 1.4654468380909451
44259 0.3615778023367834 1.4651369660535847
44260 0.361144686186699 1.4644112760513825
44261 0.3613185840651766 1.4633380122348478
44262 0.3610438605726488 1.457387393785042
44263 0.36017151851247525 1.4586239831963845
44264 0.3608870337826343 1.4616645547871274
44265 0.36167069028984744 1.4618035694644071
44266 0.36347514503815875 1.4634913234551437
44267 0.3642765435642887 1.4612399299797714
44268 0.36471936721129444 1.454603471476068
44269 0.3641543907494162 1.4570220962437104
44270 0.36467503664582374 1.4567844977342435
44271 0.3634957698049663 1.4593522716024223
44272 0.362640476798056 1.4595002266540547
44273 0.36301846440653673 1.4629028065069485
44274 0.3627315518244275 1.4604184804400553
44275 0.3625013749666404 1.457887037929779
44276 0.36216578594803267 1.4565287147132335
44277 0.361968665467529 1.4545668544023715
44278 0.36094959720050496 1.4594726943236125
44279 0.36230001065487977 1.459381386466931
44280 0.3623368905922659 1.4560660146050526
44281 0.3601050911525148 1.455250756098373
44282 0.35883595002421875 1.456125675315053
44283 0.35701938521554044 1.4591750594032393
44284 0.35584358366383934 1.4561126074801973
44285 0.35606086867595493 1.453969079318334
44286 0.35744665763618955 1.453341257485372
44287 0.35743107067487717 1.4492715228921877
44288 0.35779241974853926 1.4458307229547696
44289 0.3590252301033727 1.4457886876039057
44290 0.3587135489900319 1.4424266392952954
44291 0.35831340319833116 1.4443385692952035
44292 0.359397213132888 1.445274712974769
44293 0.35971223472614827 1.4497859343152733
44294 0.3605868066344851 1.4458026402956625
44295 0.36142655446878513 1.4483932046032284
44296 0.3616715609138407 1.4524850708852228
44297 0.36189147513091896 1.4525697709804122
44298 0.36288803631028 1.4538419895312655
44299 0.3642277714959782 1.4514235310313692
44300 0.3644717285694167 1.4555098045996018
44301 0.3638432091075041 1.4590973511237557
44302 0.363066788155878 1.457359870905642
44303 0.36403502507190577 1.4584403580587466
44304 0.3658666579935275 1.4613780174730173
44305 0.3656252496916652 1.461572396205794
44306 0.3639382816303701 1.4632676826523157
44307 0.3644847101487292 1.4588195879081085
44308 0.36484074181395726 1.4591759644294884
44309 0.36529938314603116 1.4556503010287387
44310 0.36502503988342805 1.4560397487470038
44311 0.36411405402828784 1.4501855465769322
44312 0.36315114727506576 1.4513443947706761
44313 0.36320811357181776 1.4535656496880964
44314 0.36442025112543075 1.454407134417952
44315 0.3648769500545065 1.454467314407146
44316 0.36604609425708107 1.4551891173161275
44317 0.367098866370057 1.4539976244554051
44318 0.36639476540342536 1.460684469628796
44319 0.36647186566441053 1.4573727028282013
44320 0.3659595415516252 1.4547814590886843
44321 0.3666482532915464 1.4552103667527478
44322 0.36680653671228264 1.4534129446855295
44323 0.3665809347571394 1.4561741393651138
44324 0.3666487015929497 1.4564742663979666
44325 0.3668651867259838 1.4586187369364079
44326 0.3662101281301764 1.450072824628918
44327 0.3639164718440307 1.4491769540697548
44328 0.3637316592844598 1.4522761099082209
44329 0.3626325638418826 1.454741030318523
44330 0.36134938373503533 1.452292694678478
44331 0.3602382578048829 1.4515816034905382
44332 0.3605675503106467 1.452117623150311
44333 0.35991722159369893 1.4524999304806312
44334 0.36094314667828975 1.4486057531924907
44335 0.3619876299757523 1.4502877841078088
44336 0.3621892174724797 1.449264590238634
44337 0.3634178315792213 1.4512724167028581
44338 0.36367665073901767 1.4537790022372095
44339 0.3636601521083373 1.4509003909081424
44340 0.3622026041181616 1.4558149882606286
44341 0.36329036742688775 1.4571981900367486
44342 0.36213301253784924 1.4548705051585646
44343 0.3608076181749214 1.454809322480955
44344 0.36132525131885584 1.4548990660286243
44345 0.3607559853740989 1.457574998822694
44346 0.3613666435861971 1.455467235819301
44347 0.3609664023897726 1.4582899307511787
44348 0.36192456283688457 1.456478871277298
44349 0.36180315046184264 1.4535025997482696
44350 0.36327329791435803 1.453431799747902
44351 0.3644435329784629 1.4501527522697844
44352 0.36503601964175125 1.4490751760931193
44353 0.36621093769194735 1.4483526418872874
44354 0.36710206355117536 1.4458362210191493
44355 0.36756182025774947 1.452023346280271
44356 0.36678618982340705 1.452835201988962
44357 0.36701821962610803 1.45473301312975
44358 0.3663455100143236 1.459594091587361
44359 0.36714293177516844 1.4565902039906928
44360 0.36624179709632154 1.4513711689368602
44361 0.36569959322349743 1.446694911536702
44362 0.36637295358533906 1.447227397839682
44363 0.36665755096169894 1.4454322165514457
44364 0.3671581197427692 1.4465320945948044
44365 0.3666833080848873 1.4459761329289034
44366 0.36726272292385614 1.4453556182575416
44367 0.36582415188039413 1.4443289907782755
44368 0.36618081336591274 1.4423714993936665
44369 0.3665250288974601 1.4395123714216445
44370 0.36565551357008225 1.444009591306944
44371 0.3654915494089584 1.440755666352
44372 0.3638229012780954 1.444780476327657
44373 0.3641289474404921 1.4420303371996144
44374 0.362598890953155 1.4444073590779418
44375 0.36350495901825436 1.4445757830876067
44376 0.3639813407383439 1.44597263225938
44377 0.3649460655294096 1.4498295351674917
44378 0.36549047853242556 1.4462352006182304
44379 0.36602083142942154 1.44436135258501
44380 0.3675248177874648 1.4484554822203246
44381 0.36740036219429906 1.4496763806079034
44382 0.3666642286570407 1.44908977602838
44383 0.3657866106736371 1.4487109273610141
44384 0.3671294251889418 1.4463803028575368
44385 0.36619125065343755 1.4498765252707762
44386 0.367276861182894 1.4505908216896641
44387 0.36735779777444866 1.4566364422507587
44388 0.36801174181582536 1.4478274810094858
44389 0.3697382612933749 1.4475460689737145
44390 0.3714942349899789 1.4476742698001435
44391 0.372886713533239 1.4416513783481986
44392 0.37135221283970127 1.4406410376026646
44393 0.37141391980197597 1.4427957898074324
44394 0.37001044544805206 1.443360892497905
44395 0.3692469333784322 1.4457251037785248
44396 0.3701921052716023 1.4446735878436976
44397 0.3709779118133156 1.4438611215232862
44398 0.3707884074959786 1.4427676613785199
44399 0.3696886088570882 1.440441434186128
44400 0.3702038628884409 1.437557558468967
44401 0.3691835708911855 1.4404054718959503
44402 0.3687792900753926 1.443160231939242
44403 0.36699490475987545 1.4408355365200187
44404 0.36500251094288094 1.4425394589408893
44405 0.36445410185578836 1.442960421101602
44406 0.36413665655198074 1.4443989980686585
44407 0.3630532317784627 1.4462356249002628
44408 0.3615303804223425 1.4423038478451569
44409 0.36141143415475424 1.445753537392703
44410 0.3613296943939063 1.4467449089577546
44411 0.36080913475533627 1.4469725509599405
44412 0.3587847007384931 1.4508423687797516
44413 0.358237213770572 1.4520970380792684
44414 0.3576279406168838 1.4539270657010246
44415 0.3574048746667078 1.4472226504515715
44416 0.3570956488786401 1.4454188979744982
44417 0.35608851931335694 1.4511885940246114
44418 0.3568181887045591 1.4510969537346283
44419 0.3557902471508068 1.4552262549781116
44420 0.3558576362371548 1.4563279963409992
44421 0.35572369498746653 1.4548462266946465
44422 0.35533401170086737 1.4550458860923787
44423 0.35633916477268046 1.451898149425888
44424 0.3570031553885978 1.4562431344108537
44425 0.35784025911313455 1.4536082483192967
44426 0.35715195935180244 1.4525696384192417
44427 0.35679585324188134 1.4493363294425046
44428 0.3569304962047448 1.4456529315867293
44429 0.35837413969563753 1.443937458139373
44430 0.35964779957839954 1.444847953878645
44431 0.36069650707701767 1.4413822601782909
44432 0.35965988976111823 1.4478906231357933
44433 0.3585500720472373 1.4457101332947602
44434 0.3583852255225312 1.4453031036815198
44435 0.3587811228375036 1.4462031921701974
44436 0.3582814860683764 1.4466170119599062
44437 0.3576449214498624 1.4428896473144852
44438 0.35817192074861665 1.4487299442905355
44439 0.35888097198592295 1.457185605287404
44440 0.35854487968821686 1.4554853730190547
44441 0.35733166879359113 1.463795342803052
44442 0.3577975798793524 1.4635192477179018
44443 0.3576835179343014 1.4631964321758355
44444 0.3574891552903479 1.462474393459247
44445 0.35821667764312937 1.4622671908483797
44446 0.35837888106388716 1.4625078840071861
44447 0.35817540248761454 1.4635197814935792
44448 0.35941750171237763 1.4611974465052784
44449 0.35985940202131844 1.463872219293952
44450 0.3604202255110635 1.4573597099967919
44451 0.35996921859719055 1.4571451908490274
44452 0.3607150948482974 1.451874263460247
44453 0.3609983445703323 1.4496462501464769
44454 0.3602627459067315 1.4538065034582717
44455 0.36153852571212725 1.45495552849519
44456 0.3615095610055093 1.4583652088649541
44457 0.36123681349393433 1.4575759171708262
44458 0.360987457800171 1.4557167347557445
44459 0.3606176657050035 1.4595850234618384
44460 0.36123756734645585 1.4556848430378069
44461 0.3616115867669909 1.4540084486796454
44462 0.36140538878944667 1.454965786826725
44463 0.36001883431880327 1.4575496800290852
44464 0.3595660789740673 1.4629465000187876
44465 0.36060518296166133 1.459512054618969
44466 0.3622009121928731 1.4570720227057048
44467 0.3625563123042218 1.4535888172704945
44468 0.3627966738675997 1.4531448800086342
44469 0.36291863422896364 1.4556307028998612
44470 0.36285592367342573 1.456432669905682
44471 0.36389173820692394 1.4530449788862603
44472 0.3642084228818157 1.4499050233525765
44473 0.36522873274052103 1.4478809242443769
44474 0.36594964991841283 1.4449028878577759
44475 0.3667790239963523 1.446863068132143
44476 0.3666808071235274 1.4456210005152605
44477 0.36741215889337303 1.4412389724588064
44478 0.3676956678740307 1.4472490736257637
44479 0.36753073710478124 1.4457742454781788
44480 0.3675906849002957 1.4408403680422128
44481 0.36613784639688746 1.44724674125148
44482 0.3671685594992291 1.4507188605855703
44483 0.36688931791950047 1.4527561484731668
44484 0.366908713830562 1.4514540117973254
44485 0.3661361398046228 1.444614309618337
44486 0.36457135540544244 1.4495148518421699
44487 0.36435246645188224 1.4463963227596526
44488 0.36233331433340166 1.4454944671412822
44489 0.3630845409964497 1.4388638646018173
44490 0.36383537254173304 1.442984163115182
44491 0.36428855405357063 1.449913733730449
44492 0.3630590211589285 1.4510497464226308
44493 0.36315242455742347 1.4565344825545434
44494 0.36318538000357425 1.4638064269970599
44495 0.36394384358617093 1.4640634774291679
44496 0.364373150048621 1.4699842088136936
44497 0.3648646056428446 1.4720833068848085
44498 0.36591796285599326 1.4691731838435198
44499 0.36432491264662775 1.4678266409614853
44500 0.36437753520519045 1.4655664679566605
44501 0.36248021349474085 1.4704170645126213
44502 0.3620504800329833 1.467503996703496
44503 0.36150530019229815 1.4693915050475608
44504 0.3613555237911817 1.4690057914199819
44505 0.3604795712798026 1.4691761386657625
44506 0.3592853258139286 1.4655608962737503
44507 0.36026812288077037 1.4682518817485775
44508 0.35995761795097664 1.4692009014942542
44509 0.35973723068314395 1.4725516642610228
44510 0.35919161091287244 1.474734351145837
44511 0.3606154584222002 1.4722835459203893
44512 0.359985941701811 1.466870773728728
44513 0.358056302552768 1.4663437065892864
44514 0.3586621278694689 1.4610712822659395
44515 0.3584573226964742 1.4665983069102602
44516 0.3602311245801082 1.4674047558789654
44517 0.36094714721041626 1.4674899752017436
44518 0.3615133476563143 1.4747895534156688
44519 0.361666929002916 1.4713487778159704
44520 0.3630492779034477 1.4724442195575442
44521 0.36391999529823615 1.4757377135626855
44522 0.36390162651611024 1.4761114504636506
44523 0.36376091747507205 1.4793601459828996
44524 0.36378930534976006 1.4790830987648853
44525 0.3651883322037327 1.4753181164656777
44526 0.3654484486058728 1.4755108777961454
44527 0.3671953502225713 1.4737587990842227
44528 0.3652262134309178 1.4748853859617403
44529 0.3647752049923632 1.465711154867946
44530 0.36462225571335727 1.4638151624769709
44531 0.364267901670143 1.4642493396357765
44532 0.3651900678812723 1.462348605685081
44533 0.3640095679972449 1.465399784648854
44534 0.36357283047112116 1.4611229527698675
44535 0.36244752111858264 1.4581784109828102
44536 0.3627214547167687 1.4605397581802662
44537 0.3616944646816216 1.458910481372433
44538 0.3610646989841727 1.4543098144944475
44539 0.36059243385407935 1.4518439415126911
44540 0.36038725912116987 1.4511443262432002
44541 0.36119211252584077 1.4494848783322656
44542 0.3609812974510962 1.4518513238156339
44543 0.36124830013074993 1.4536043137831838
44544 0.3603555254449407 1.4583183431203832
44545 0.36186020669665825 1.4586955589808648
44546 0.36222470645681937 1.4568822889822521
44547 0.36230201249858623 1.4544086003224839
44548 0.3626918406072813 1.4542696136945694
44549 0.3633504847936565 1.45236941601969
44550 0.36335816616037625 1.4558024014887716
44551 0.3636219620491214 1.4502178136045807
44552 0.36373322846324746 1.453292002027774
44553 0.3627495519077497 1.451537389147145
44554 0.3633206912408678 1.4456709299483976
44555 0.3623340611269055 1.4515168045874387
44556 0.3622429875493196 1.447060314771574
44557 0.3615341043735476 1.4426097395103352
44558 0.36133579195784665 1.4444959678557274
44559 0.36334776701666766 1.4481299048507552
44560 0.36362881511674616 1.450123294920561
44561 0.3636768181309569 1.4481529370048387
44562 0.3635694609931987 1.4460494675958273
44563 0.36390496366760905 1.4494338828494786
44564 0.3638808345254303 1.4425723757027071
44565 0.363128557796498 1.4413747933076375
44566 0.3645492913426991 1.438088710699636
44567 0.3648223181681049 1.4413262343328184
44568 0.36416343403004775 1.4396596184835282
44569 0.36442732439065284 1.4380257151064562
44570 0.36516034690877414 1.4384730422210623
44571 0.36399670026972225 1.4369545151866028
44572 0.3639140082530872 1.4314049865358474
44573 0.36289902915816896 1.4335107870946213
44574 0.3621209331983783 1.433071003114862
44575 0.36276393230173326 1.4364731878026886
44576 0.3634226444468697 1.4390284772985666
44577 0.362458838884198 1.4350210910808947
44578 0.36069392205154416 1.4301800705254166
44579 0.36025811529629764 1.4309066641579171
44580 0.35968324571447785 1.4324708372747093
44581 0.3595195283724375 1.4298502086695857
44582 0.3589430049774513 1.4322277933980838
44583 0.35872808041750215 1.4252283523996856
44584 0.35797611449988126 1.426353641515273
44585 0.35790677195718806 1.423824820805951
44586 0.35787526163904465 1.420435598354154
44587 0.35815207492875695 1.419290226624232
44588 0.35978153327566115 1.4171207987992183
44589 0.3600375667416019 1.4187081781401671
44590 0.3594890003563043 1.4214663025136949
44591 0.3610605573674693 1.4187173496839398
44592 0.36087930739868457 1.4235465450631288
44593 0.3603346732699866 1.4234117984160808
44594 0.35984261880678925 1.423070432114994
44595 0.35860299294734166 1.4276292805456394
44596 0.3586714907272137 1.4239436772587133
44597 0.35769953954658573 1.4264626229372754
44598 0.3562940513823583 1.4311217495948898
44599 0.3547105930962242 1.433285574876047
44600 0.3545289751756051 1.4355442978360775
44601 0.3550912581199756 1.4324332278147485
44602 0.3542950622395515 1.4322584202238777
44603 0.35404375076782857 1.4287180287476287
44604 0.35380670339589204 1.430574381651488
44605 0.3530081848954916 1.4302776914175481
44606 0.35228427222480085 1.427532940200991
44607 0.352440315618831 1.427468509983454
44608 0.35156772278880866 1.428613389185567
44609 0.35233116799075054 1.4262103156963186
44610 0.3525202167255436 1.4275426169170449
44611 0.35299047960500207 1.4271810356486494
44612 0.3539160600318128 1.4259891328833552
44613 0.35436412931093475 1.4255743064287452
44614 0.35513816491523525 1.423339658345102
44615 0.35513582074978123 1.4197152697145543
44616 0.3550584988963453 1.4206973124747133
44617 0.35406263321439035 1.422502957354396
44618 0.3547885230378781 1.4195932093939685
44619 0.353750560508824 1.418670564388606
44620 0.35313365860736784 1.4132087071565023
44621 0.3537405934386263 1.4191146175241631
44622 0.35421842224667927 1.4207695484649867
44623 0.35446841857856615 1.4169439984357792
44624 0.3538363804368115 1.4187269364806392
44625 0.3544860338216154 1.4189631496073454
44626 0.353041318848786 1.4107791342360225
44627 0.35238926928228725 1.4124910987787807
44628 0.35414885242584265 1.4087670997881874
44629 0.3533849595598917 1.4117207434410002
44630 0.35288890401171374 1.4075223866578814
44631 0.35261122655047233 1.410425216318952
44632 0.35220655494003883 1.416384320470044
44633 0.35130779477075147 1.4150997658410285
44634 0.3526705142063032 1.4129607328998601
44635 0.3526223156512797 1.4122751355524985
44636 0.3530115055224058 1.4120640925398915
44637 0.3527604816440457 1.4117672853264343
44638 0.35267863667959903 1.4103092361763563
44639 0.35315863914829587 1.4065604974789325
44640 0.3533222428734502 1.4058596065865865
44641 0.35523755352561176 1.402064565605814
44642 0.354282718961493 1.40521300415389
44643 0.35495536771449565 1.407270149721669
44644 0.3526154756535591 1.4158244838505367
44645 0.3512782209983806 1.4161837208686272
44646 0.3517594312697369 1.4173940776722238
44647 0.3526925412720586 1.4196907706973838
44648 0.35217963678180714 1.4225540208081369
44649 0.35038798764679346 1.4219306784810581
44650 0.34973909760936767 1.4227214736647602
44651 0.34831183774573693 1.4218968964510474
44652 0.3498921264687611 1.4173045624188012
44653 0.34948429141032755 1.4160729679023762
44654 0.34868976040654176 1.4135010214081922
44655 0.3492118626508705 1.4106543355106729
44656 0.35061712742562384 1.4148726789130242
44657 0.35185486952468353 1.4132363344215453
44658 0.35118078548221454 1.4123716582581554
44659 0.3515238954285422 1.4148019082242578
44660 0.35145098342181214 1.4123760194035766
44661 0.35271345569594803 1.4133350172307644
44662 0.3525436494934796 1.4116632824654431
44663 0.3525113824004492 1.4081262977799884
44664 0.35192441922157314 1.4100763889245675
44665 0.35281364974053264 1.4052487224901076
44666 0.3530697648157248 1.4059365984401406
44667 0.3523120646772915 1.4094837360500199
44668 0.35379070859952366 1.4111621842417659
44669 0.3531482884849994 1.4125511846026273
44670 0.3544947080600708 1.408820462464087
44671 0.35447559646145227 1.4041896340879538
44672 0.3541566353016949 1.402667620071292
44673 0.35405427828782005 1.4035806096473635
44674 0.35275099385940895 1.4031024667486562
44675 0.35176090006586025 1.4009829730289756
44676 0.3515626245486646 1.4045803194069388
44677 0.3534145414970595 1.4095000547720278
44678 0.35261954620967445 1.4092718294123308
44679 0.35236985893244754 1.410892021182126
44680 0.35291771452458665 1.4093112925936166
44681 0.3530611045188012 1.409600078492476
44682 0.3529792074176685 1.4076823673421213
44683 0.353833125882282 1.4099407045103183
44684 0.3546791740294072 1.4064485935186546
44685 0.3531483608012245 1.4073863703385867
44686 0.35452478026000517 1.4074108533784282
44687 0.3543151205075054 1.4095406876307863
44688 0.35496935856871575 1.4054486616251247
44689 0.35596441587090655 1.4078418800631889
44690 0.35761066348964754 1.4136088297576235
44691 0.35705054192955593 1.4173556351924093
44692 0.35731304855102136 1.4119667941427043
44693 0.35858841580038436 1.4138755285508653
44694 0.35876730489443476 1.4146192601225773
44695 0.36012791741807176 1.4142035759604628
44696 0.35946186266138197 1.417884382132631
44697 0.3597943941286974 1.4128510838937072
44698 0.3587639230516339 1.4156033617255979
44699 0.3579389163982995 1.415633895004185
44700 0.35685650757013093 1.4183735029448068
44701 0.3567583711773664 1.4196782216499266
44702 0.3575154400616061 1.415707766400688
44703 0.35646028130034685 1.4046770950015448
44704 0.35586322894313693 1.4047816945519922
44705 0.3564686794537579 1.4061653277630806
44706 0.3568643223493625 1.4097009659613804
44707 0.35778915985506143 1.407704828386269
44708 0.35890973279305016 1.4087855963974918
44709 0.3587158628960452 1.4095981248480234
44710 0.35894687528184716 1.4077510974743828
44711 0.36025940427775055 1.4037472963494457
44712 0.35995020273531836 1.4033037055262003
44713 0.3591770466403362 1.4081022720262684
44714 0.3583237084547576 1.4098237569772172
44715 0.3586779192746825 1.4087028855781967
44716 0.3591413186270058 1.4089274717837412
44717 0.3599650568462393 1.4071982411462776
44718 0.36008995991942316 1.4067500317346888
44719 0.3597330136183558 1.407716600272498
44720 0.3603881180393852 1.4086149678567625
44721 0.3600795478160524 1.4107843199328824
44722 0.3599201198322461 1.4129589560563947
44723 0.3597481684082084 1.411845055952283
44724 0.3596231570987817 1.4086128088629186
44725 0.35977916131508314 1.4107161764090286
44726 0.3606019262968098 1.4105829645947345
44727 0.3609360610108047 1.4113536161699385
44728 0.3604652991939104 1.4134465432323091
44729 0.36028586464150203 1.4105106212513243
44730 0.35853112589824493 1.4070315857671865
44731 0.3570799508500164 1.4039755250762185
44732 0.35785869070445747 1.4028116575601308
44733 0.35797556737646175 1.4024458854277055
44734 0.3579638802239824 1.3997665621080924
44735 0.3585736928481544 1.4019968146256645
44736 0.358510261541852 1.4035469251845174
44737 0.3582386555931901 1.399963000693477
44738 0.35893382858447703 1.3985849443502503
44739 0.35943854940354003 1.3967379475526285
44740 0.35879134761878306 1.3925234683404524
44741 0.3589659923470662 1.3966526539741324
44742 0.360040102160303 1.3952587366657234
44743 0.35939737336713534 1.3941527436829568
44744 0.3597110214744084 1.3915795063530576
44745 0.3608385854449373 1.3945277420075883
44746 0.36100098322564095 1.3880913730064435
44747 0.36076124180239516 1.386647894325472
44748 0.3625365030644388 1.3865895117768485
44749 0.36322435756795973 1.3895656824532305
44750 0.36338408995951 1.3898448106146608
44751 0.3620034241687306 1.3878933192391543
44752 0.3614079504795437 1.3875447538449777
44753 0.361296530180958 1.389676837467899
44754 0.3617415396747911 1.3897623405807367
44755 0.36172918267222337 1.3864965933744255
44756 0.36120911437507414 1.38765215367865
44757 0.36266877623478094 1.3854016662150332
44758 0.3617162945981899 1.388190242782496
44759 0.36108229357024424 1.3891338303217022
44760 0.3595011376963292 1.3906970707415807
44761 0.35940317153993123 1.3875743770431515
44762 0.35991965795425607 1.3921393084241491
44763 0.36198330336648354 1.3917193986349925
44764 0.3630708521910939 1.391461615675609
44765 0.3632014184288227 1.3903961792481954
44766 0.3647863457938006 1.3945117278474073
44767 0.36502635663346583 1.4007130103922867
44768 0.3644694303519142 1.4044162768354989
44769 0.36362930099800034 1.3989188133206125
44770 0.36332973531189333 1.3974321674658714
44771 0.3624492168671079 1.3953329433145005
44772 0.3621003186509718 1.3932311987185153
44773 0.3623513379667284 1.393137647983082
44774 0.3625603237711042 1.395624224347511
44775 0.3638687598091876 1.3962312476740952
44776 0.3638330485014399 1.3923232995473507
44777 0.36485582042925424 1.392638499919445
44778 0.36448239299014024 1.3962412204622423
44779 0.36357445988219006 1.4001495648226852
44780 0.3618560146400018 1.4006170228351684
44781 0.36120353802694694 1.4038228009744538
44782 0.36188968451706227 1.4032892631669365
44783 0.36115730388153605 1.4021106659365359
44784 0.36198400715204276 1.4016640799503515
44785 0.36081609962022054 1.4009438513363053
44786 0.36110722658343497 1.3979085932856017
44787 0.36109675817396786 1.3998697597432628
44788 0.3608367935402329 1.4005058461866748
44789 0.35914284101071303 1.4029733876437878
44790 0.3586233494525879 1.4111846221000577
44791 0.36069298517987775 1.4109660987294614
44792 0.3614656006727654 1.4064077053912367
44793 0.3631048718148887 1.4068092865121848
44794 0.36307732753340055 1.40641836030779
44795 0.36282153710679677 1.4028075927872148
44796 0.3622061208732951 1.4033560568636316
44797 0.36371023132549035 1.408013134123017
44798 0.3635473091576594 1.4101512180505875
44799 0.3623696048527645 1.412750625195154
44800 0.36249662819710293 1.409247221726083
44801 0.36050202349208543 1.4090602903031837
44802 0.3595802739129838 1.4079065679929037
44803 0.35777004288671366 1.4090614633341738
44804 0.35799006938069583 1.4071295858568207
44805 0.35595378488562895 1.409264392139206
44806 0.3557764951361064 1.4082784802019126
44807 0.35587373663665195 1.4106993217188837
44808 0.3560672299233194 1.40881306401991
44809 0.357116728414302 1.4054913557002666
44810 0.3567529308418458 1.4039762607060637
44811 0.3575720248965719 1.4057887458936227
44812 0.35758451760504045 1.4059196453210143
44813 0.3592634690349646 1.4041893606499305
44814 0.3596987375735048 1.4056403216884676
44815 0.36051120536498416 1.4025314373992943
44816 0.35983009616876666 1.4031921737488835
44817 0.3591396674167749 1.4021349828525942
44818 0.3599009835596502 1.4034985352976554
44819 0.35990164450304624 1.4006637422093742
44820 0.3601054339622989 1.4014953649613293
44821 0.36035907407063067 1.4017987196766424
44822 0.36131764641508435 1.4042913611881784
44823 0.3606026121532264 1.3988942183676818
44824 0.3600050171860068 1.399509774508188
44825 0.36048518921932254 1.3991221453104485
44826 0.36122351503848943 1.3991433866488527
44827 0.3625134080019978 1.3946396454958658
44828 0.36224877638607494 1.3903077202648242
44829 0.3628827511188962 1.388749964576074
44830 0.36106588876005663 1.393782888373426
44831 0.3606486910378022 1.3924674829569723
44832 0.35957213083022516 1.3921506059614317
44833 0.3592116542491965 1.3964548061647006
44834 0.35893492260786986 1.3961193611099953
44835 0.3572060310818287 1.3992593193236327
44836 0.35692378459294444 1.403250845618586
44837 0.35611527368294976 1.3989214970844135
44838 0.35692830166410655 1.3905617282261262
44839 0.35725359807138196 1.3918515524002648
44840 0.3582000174659487 1.3911759819991876
44841 0.35778024962963545 1.39383813973869
44842 0.3586981378741608 1.3963786920711823
44843 0.3592486060652248 1.3997271355613867
44844 0.3586570721749796 1.3960944531499135
44845 0.3589231618273714 1.395331866735546
44846 0.36008471985600166 1.3940277105929406
44847 0.3609794126996724 1.3916174790077596
44848 0.35923276434562235 1.3902749357296018
44849 0.358716286002301 1.384213212494407
44850 0.35862081738020185 1.378868858163956
44851 0.35965236913340576 1.3794260458013714
44852 0.3611584584933825 1.3808374644878523
44853 0.3612399936233084 1.381535145233191
44854 0.360653570521142 1.38432883859817
44855 0.3605413304853123 1.3872614730660526
44856 0.36126902229074503 1.3883472140746427
44857 0.3603838013855146 1.386679228212266
44858 0.3611117640932944 1.385411635338136
44859 0.3619065173150355 1.391578805564262
44860 0.3621809880022632 1.3925007082146905
44861 0.3617598982613996 1.3957721133469037
44862 0.36163204683128486 1.4006493653653054
44863 0.36247299406961964 1.4071219005704272
44864 0.36268885688490954 1.4070087126443098
44865 0.3623491601391345 1.4058274105324728
44866 0.3619690298138509 1.4035090559290428
44867 0.3611175474846905 1.407877727520939
44868 0.3614279614952047 1.4100801740499769
44869 0.3616727406947621 1.4120883609674924
44870 0.36058405647595704 1.4185506379340884
44871 0.35911949963804257 1.4183024912844955
44872 0.3577270921484883 1.4200280876937974
44873 0.35771550431293225 1.4227174280961632
44874 0.35841292689272364 1.4223137504461763
44875 0.35848184160036795 1.423656491576529
44876 0.3585635358198042 1.4287783303864448
44877 0.35914109417632994 1.4285538163828002
44878 0.35907256229182744 1.4332797258924728
44879 0.35936767157901484 1.4349064242762655
44880 0.35857902108235135 1.4373469633682168
44881 0.3576203214789903 1.4344978976987885
44882 0.3561061163956416 1.4364634091195807
